,Produto,Tipo Contrato,Data/Hora,MWm,MWh,Preço (R$),Cancelado
671,SE CON MEN JAN/20 - Preço Fixo,Boleta,23/12/2019 10:14:07,4.0,2976.0,215.0,Não
672,SE CON MEN JAN/20 - Preço Fixo,Balcão,23/12/2019 10:11:58,1.0,744.0,216.0,Não
673,SE CON MEN JAN/20 - Preço Fixo,Balcão,23/12/2019 10:11:47,1.0,744.0,216.5,Não
674,SE CON MEN FEV/20 - Preço Fixo,Boleta,23/12/2019 10:11:23,3.0,2088.0,204.0,Não
675,SE CON MEN FEV/20 - Preço Fixo,Balcão,23/12/2019 10:07:18,1.0,696.0,200.5,Não
676,SE CON MEN JAN/20 - Preço Fixo,Boleta,23/12/2019 09:58:05,0.7,520.8,212.0,Não
677,SE CON MEN JAN/20 - Preço Fixo,Boleta,23/12/2019 09:56:33,5.0,3720.0,217.0,Não
678,SE CON MEN JAN/20 - Preço Fixo,Balcão,23/12/2019 09:55:31,1.5,1116.0,216.0,Não
679,SE CON MEN MAR/20 - Preço Fixo,Balcão,23/12/2019 09:51:46,2.0,1488.0,203.0,Não
680,SE CON MEN JAN/20 - Preço Fixo,Boleta,23/12/2019 09:50:59,1.0,744.0,212.0,Não
681,SE CON MEN JAN/20 - Preço Fixo,Boleta,23/12/2019 09:50:40,5.0,3720.0,218.5,Não
682,SE CON MEN JAN/20 - Preço Fixo,Boleta,23/12/2019 09:49:06,2.0,1488.0,216.0,Não
683,SE CON MEN JAN/20 - Preço Fixo,Boleta,23/12/2019 09:45:58,1.5,1116.0,215.0,Não
684,SE CON MEN JAN/20 - Preço Fixo,Boleta,23/12/2019 09:45:58,4.0,2976.0,216.5,Não
685,SE CON MEN JAN/20 - Preço Fixo,Boleta,23/12/2019 09:45:31,10.0,7440.0,215.0,Não
686,SE CON MEN FEV/20 - Preço Fixo,Balcão,23/12/2019 09:43:43,1.0,696.0,196.0,Não
687,SE CON MEN JAN/20 - Preço Fixo,Boleta,23/12/2019 09:43:36,5.0,3720.0,217.0,Não
688,SE CON MEN JAN/20 - Preço Fixo,Balcão,23/12/2019 09:40:41,5.0,3720.0,216.0,Não
689,SE CON MEN JAN/20 - Preço Fixo,Balcão,23/12/2019 09:40:41,1.0,744.0,215.0,Não
690,SE CON MEN JAN/20 - Preço Fixo,Balcão,23/12/2019 09:40:24,5.0,3720.0,215.0,Não
691,SE CON MEN JAN/20 - Preço Fixo,Balcão,23/12/2019 09:40:14,1.0,744.0,214.88,Não
692,SE CON MEN JAN/20 - Preço Fixo,Balcão,23/12/2019 09:40:15,1.0,744.0,215.0,Não
693,SE CON MEN JAN/20 - Preço Fixo,Balcão,23/12/2019 09:40:14,2.0,1488.0,215.0,Não
694,SE CON MEN JAN/20 - Preço Fixo,Boleta,23/12/2019 09:38:46,5.0,3720.0,215.5,Não
695,SE CON MEN JAN/20 - Preço Fixo,Balcão,23/12/2019 09:38:46,3.0,2232.0,213.0,Não
696,SE CON MEN JAN/20 - Preço Fixo,Balcão,23/12/2019 09:38:11,1.0,744.0,212.0,Não
697,SE CON MEN JAN/20 - Preço Fixo,Balcão,23/12/2019 09:35:26,0.2,148.8,212.0,Não
698,SE CON MEN JAN/20 - Preço Fixo,Boleta,23/12/2019 09:34:36,3.0,2232.0,214.0,Não
699,SE CON MEN JAN/20 - Preço Fixo,Balcão,23/12/2019 09:34:33,1.8,1339.2,212.0,Não
700,SE CON MEN JAN/20 - Preço Fixo,Balcão,23/12/2019 09:34:32,0.2,148.8,211.0,Não
701,SE CON MEN JAN/20 - Preço Fixo,Boleta,23/12/2019 09:34:16,3.0,2232.0,215.0,Não
702,SE CON MEN JAN/20 - Preço Fixo,Balcão,23/12/2019 09:32:58,0.1,74.4,211.0,Não
703,SE CON MEN JAN/20 - Preço Fixo,Balcão,23/12/2019 09:32:24,1.0,744.0,212.5,Não
704,SE CON MEN JAN/20 - Preço Fixo,Balcão,23/12/2019 09:31:32,4.0,2976.0,214.5,Não
705,SE CON MEN MAR/20 - Preço Fixo,Boleta,23/12/2019 09:28:21,5.0,3720.0,200.0,Não
706,SE CON MEN JAN/20 - Preço Fixo,Balcão,23/12/2019 09:27:59,5.0,3720.0,214.0,Não
707,SE CON MEN JAN/20 - Preço Fixo,Balcão,23/12/2019 09:27:43,1.0,744.0,212.5,Não
708,SE CON MEN JAN/20 - Preço Fixo,Balcão,23/12/2019 09:25:56,1.0,744.0,214.0,Não
709,SE CON MEN JAN/20 - Preço Fixo,Balcão,23/12/2019 09:25:40,1.0,744.0,214.0,Não
710,SE CON MEN JAN/20 - Preço Fixo,Balcão,23/12/2019 09:24:42,1.0,744.0,213.9,Não
711,SE CON MEN JAN/20 - Preço Fixo,Balcão,23/12/2019 09:22:47,1.0,744.0,213.0,Não
712,SE CON MEN FEV/20 - Preço Fixo,Balcão,23/12/2019 09:22:41,1.0,696.0,194.0,Não
713,SE CON MEN JAN/20 - Preço Fixo,Balcão,23/12/2019 09:21:56,5.0,3720.0,212.0,Não
714,SE CON MEN MAR/20 - Preço Fixo,Balcão,23/12/2019 09:21:27,5.0,3720.0,198.0,Não
715,SE CON MEN JAN/20 - Preço Fixo,Balcão,23/12/2019 09:18:19,2.0,1488.0,212.8,Não
716,SE CON MEN JAN/20 - Preço Fixo,Balcão,23/12/2019 09:15:54,3.0,2232.0,212.5,Não
717,SE CON MEN JAN/20 - Preço Fixo,Balcão,23/12/2019 09:14:47,3.0,2232.0,212.0,Não
718,SE CON MEN JAN/20 - Preço Fixo,Balcão,23/12/2019 09:14:15,3.0,2232.0,212.0,Não
719,SE CON MEN JAN/20 - Preço Fixo,Balcão,23/12/2019 09:11:59,1.0,744.0,210.0,Não
720,SE CON MEN JAN/20 - Preço Fixo,Balcão,23/12/2019 09:11:46,1.0,744.0,211.0,Não
721,SE CON MEN MAR/20 - Preço Fixo,Balcão,23/12/2019 09:11:40,5.0,3720.0,195.0,Não
722,SE CON MEN JAN/20 - Preço Fixo,Balcão,23/12/2019 09:11:35,3.0,2232.0,209.99,Não
723,SE CON MEN JAN/20 - Preço Fixo,Balcão,23/12/2019 09:11:26,3.0,2232.0,210.8,Não
724,SE CON MEN JAN/20 - Preço Fixo,Balcão,23/12/2019 09:11:26,0.6,446.4,210.5,Não
725,SE CON MEN JAN/20 - Preço Fixo,Balcão,23/12/2019 09:10:28,0.4,297.6,210.5,Não
726,SE CON MEN JAN/20 - Preço Fixo,Balcão,23/12/2019 09:09:03,1.0,744.0,210.0,Não
727,SE CON MEN JAN/20 - Preço Fixo,Balcão,23/12/2019 09:07:51,2.0,1488.0,208.0,Não
728,SE CON MEN JAN/20 - Preço Fixo,Boleta,23/12/2019 09:07:10,5.0,3720.0,210.0,Não
729,SE CON MEN JAN/20 - Preço Fixo,Balcão,23/12/2019 09:07:06,2.0,1488.0,208.0,Não
730,SE CON MEN JAN/20 - Preço Fixo,Balcão,23/12/2019 09:04:55,2.0,1488.0,206.0,Não
731,SE CON MEN JAN/20 - Preço Fixo,Balcão,23/12/2019 09:04:54,2.0,1488.0,205.0,Não
732,SE CON MEN JAN/20 - Preço Fixo,Balcão,23/12/2019 09:02:25,3.0,2232.0,205.0,Não
733,SE CON MEN JAN/20 - Preço Fixo,Balcão,20/12/2019 17:58:20,3.0,2232.0,196.0,Não
734,SE CON MEN JAN/20 - Preço Fixo,Balcão,20/12/2019 17:58:19,2.0,1488.0,196.0,Não
735,SE CON MEN JAN/20 - Preço Fixo,Boleta,20/12/2019 17:55:15,5.0,3720.0,195.0,Não
736,SE CON MEN DEZ/19 - Preço Fixo,Balcão,20/12/2019 17:54:22,0.1,74.4,212.0,Não
737,SE CON MEN JAN/20 - Preço Fixo,Boleta,20/12/2019 17:52:36,3.0,2232.0,195.0,Não
738,SE CON MEN MAR/20 - Preço Fixo,Balcão,20/12/2019 17:49:30,3.0,2232.0,186.0,Não
739,SE CON MEN FEV/20 - Preço Fixo,Balcão,20/12/2019 17:41:17,3.0,2088.0,193.0,Não
740,SE CON MEN JUN/20 - Preço Fixo,Boleta,20/12/2019 17:20:58,1.46,1051.2,178.5,Não
741,SE CON MEN JAN/20 - Preço Fixo,Boleta,20/12/2019 17:19:38,0.9,669.6,192.0,Não
742,SE CON MEN JAN/20 - Preço Fixo,Balcão,20/12/2019 17:19:24,2.0,1488.0,194.0,Não
743,SE CON MEN MAI/20 - Preço Fixo,Balcão,20/12/2019 17:13:21,3.0,2232.0,178.0,Não
744,SE CON MEN JUN/20 - Preço Fixo,Balcão,20/12/2019 17:13:18,2.0,1440.0,178.0,Não
745,SE CON MEN JAN/20 - Preço Fixo,Boleta,20/12/2019 17:02:15,3.5,2604.0,195.0,Não
746,SE CON MEN JAN/20 - Preço Fixo,Boleta,20/12/2019 16:53:38,5.0,3720.0,194.0,Não
747,SE CON MEN JAN/20 - Preço Fixo,Boleta,20/12/2019 16:40:49,5.0,3720.0,193.0,Não
748,SE CON MEN JAN/20 - Preço Fixo,Balcão,20/12/2019 16:38:09,3.0,2232.0,193.0,Não
749,SE CON MEN JAN/20 - Preço Fixo,Balcão,20/12/2019 16:24:26,0.9,669.6,194.0,Não
750,SE CON MEN JAN/20 - Preço Fixo,Balcão,20/12/2019 16:23:33,0.1,74.4,194.0,Não
751,SE CON MEN MAI/20 - Preço Fixo,Balcão,20/12/2019 16:20:02,1.0,744.0,178.0,Não
752,SE CON MEN JAN/20 - Preço Fixo,Balcão,20/12/2019 16:16:10,0.1,74.4,192.0,Não
753,SE CON MEN JUN/20 - Preço Fixo,Boleta,20/12/2019 16:07:17,10.0,7200.0,190.0,Não
754,SE CON MEN JAN/20 - Preço Fixo,Balcão,20/12/2019 16:07:02,1.0,744.0,194.0,Não
755,SE CON MEN JAN/20 - Preço Fixo,Balcão,20/12/2019 16:07:02,1.0,744.0,194.5,Não
756,SE CON MEN JAN/20 - Preço Fixo,Boleta,20/12/2019 15:47:39,3.0,2232.0,194.0,Não
757,SE CON MEN MAR/20 - Preço Fixo,Boleta,20/12/2019 15:45:27,12.0,8928.0,189.0,Não
758,SE CON MEN JUN/20 - Preço Fixo,Balcão,20/12/2019 15:38:11,3.0,2160.0,178.0,Não
759,SE CON MEN FEV/20 - Preço Fixo,Boleta,20/12/2019 15:37:29,1.0,696.0,194.0,Não
760,SE CON MEN JAN/20 - Preço Fixo,Boleta,20/12/2019 15:36:17,12.0,8928.0,194.0,Não
761,SE CON MEN MAI/20 - Preço Fixo,Balcão,20/12/2019 15:28:17,2.0,1488.0,176.0,Não
762,SE CON MEN JAN/20 - Preço Fixo,Boleta,20/12/2019 15:26:31,2.0,1488.0,195.0,Não
763,SE CON MEN JAN/20 - Preço Fixo,Boleta,20/12/2019 15:20:01,1.0,744.0,193.5,Não
764,SE CON MEN FEV/20 - Preço Fixo,Boleta,20/12/2019 15:18:00,3.0,2088.0,193.0,Não
765,SE CON MEN JAN/20 - Preço Fixo,Balcão,20/12/2019 15:15:22,1.0,744.0,194.5,Não
766,SE CON MEN JAN/20 - Preço Fixo,Boleta,20/12/2019 15:13:06,1.0,744.0,195.0,Não
767,SE CON MEN FEV/20 - Preço Fixo,Boleta,20/12/2019 14:41:19,2.3,1600.8,194.0,Não
768,SE CON MEN JAN/20 - Preço Fixo,Balcão,20/12/2019 14:35:09,1.0,744.0,195.0,Não
769,SE CON MEN MAR/20 - Preço Fixo,Balcão,20/12/2019 14:26:35,1.0,744.0,188.0,Não
770,SE CON MEN JAN/20 - Preço Fixo,Boleta,20/12/2019 14:20:25,2.8,2083.2,200.0,Não
771,SE CON MEN MAR/20 - Preço Fixo,Boleta,20/12/2019 13:45:29,2.0,1488.0,190.0,Não
772,SE CON MEN MAR/20 - Preço Fixo,Balcão,20/12/2019 13:16:20,1.3,967.2,188.0,Não
773,SE CON MEN MAR/20 - Preço Fixo,Balcão,20/12/2019 13:12:06,0.3,223.2,190.5,Não
774,SE CON MEN MAR/20 - Preço Fixo,Balcão,20/12/2019 13:11:50,0.2,148.8,190.5,Não
775,SE CON MEN MAR/20 - Preço Fixo,Balcão,20/12/2019 13:11:41,0.2,148.8,188.0,Não
776,SE CON MEN MAR/20 - Preço Fixo,Balcão,20/12/2019 12:29:08,2.0,1488.0,186.5,Não
777,SE CON MEN FEV/20 - Preço Fixo,Balcão,20/12/2019 12:03:58,3.0,2088.0,193.0,Não
778,SE CON MEN FEV/20 - Preço Fixo,Balcão,20/12/2019 12:03:58,2.0,1392.0,193.01,Não
779,SE CON MEN FEV/20 - Preço Fixo,Boleta,20/12/2019 12:00:24,3.0,2088.0,192.0,Não
780,SE CON MEN JAN/20 - Preço Fixo,Balcão,20/12/2019 12:00:49,1.9,1413.6,194.5,Não
781,SE CON MEN JAN/20 - Preço Fixo,Boleta,20/12/2019 12:00:38,3.0,2232.0,194.0,Não
782,SE CON MEN FEV/20 - Preço Fixo,Boleta,20/12/2019 10:55:32,3.0,2088.0,190.0,Não
783,SE CON MEN JAN/20 - Preço Fixo,Boleta,20/12/2019 10:54:57,3.0,2232.0,190.0,Não
784,SE CON MEN MAR/20 - Preço Fixo,Boleta,20/12/2019 11:45:57,1.0,744.0,191.0,Não
785,SE CON MEN FEV/20 - Preço Fixo,Boleta,20/12/2019 11:45:29,1.0,696.0,191.0,Não
786,SE CON MEN MAR/20 - Preço Fixo,Boleta,20/12/2019 11:45:34,2.0,1488.0,191.0,Não
787,SE CON MEN JAN/20 - Preço Fixo,Boleta,20/12/2019 11:45:02,2.0,1488.0,195.0,Não
788,SE CON MEN MAR/20 - Preço Fixo,Boleta,20/12/2019 11:42:00,3.3,2455.2,189.0,Não
789,SE CON MEN JAN/20 - Preço Fixo,Boleta,20/12/2019 11:35:57,2.0,1488.0,195.0,Não
790,SE CON MEN JAN/20 - Preço Fixo,Boleta,20/12/2019 11:34:25,1.0,744.0,196.0,Não
791,SE CON MEN JAN/20 - Preço Fixo,Boleta,20/12/2019 11:33:49,10.0,7440.0,195.5,Não
792,SE CON MEN JAN/20 - Preço Fixo,Boleta,20/12/2019 11:32:53,5.0,3720.0,195.0,Não
793,SE CON MEN FEV/20 - Preço Fixo,Balcão,20/12/2019 11:29:55,1.8,1252.8,192.0,Não
794,SE CON MEN FEV/20 - Preço Fixo,Balcão,20/12/2019 11:29:55,0.2,139.2,192.09,Não
795,SE CON MEN JAN/20 - Preço Fixo,Balcão,20/12/2019 11:29:54,2.0,1488.0,195.0,Não
796,SE CON MEN MAR/20 - Preço Fixo,Boleta,20/12/2019 11:29:40,5.7,4240.8,189.0,Não
797,SE CON MEN JAN/20 - Preço Fixo,Balcão,20/12/2019 11:29:17,1.0,744.0,194.5,Não
798,SE CON MEN FEV/20 - Preço Fixo,Boleta,20/12/2019 11:28:52,10.0,6960.0,193.0,Não
799,SE CON MEN JAN/20 - Preço Fixo,Balcão,20/12/2019 11:28:45,0.1,74.4,194.5,Não
800,SE CON MEN MAR/20 - Preço Fixo,Balcão,20/12/2019 11:27:50,1.0,744.0,189.5,Não
801,SE CON MEN FEV/20 - Preço Fixo,Balcão,20/12/2019 11:25:53,2.0,1392.0,194.0,Não
802,SE CON MEN ABR/20 - Preço Fixo,Boleta,20/12/2019 11:25:24,5.0,3600.0,170.0,Não
803,SE CON MEN MAI/20 - Preço Fixo,Boleta,20/12/2019 11:25:13,5.0,3720.0,170.0,Não
804,SE CON MEN FEV/20 - Preço Fixo,Balcão,20/12/2019 11:25:11,4.0,2784.0,193.0,Não
805,SE CON MEN JAN/20 - Preço Fixo,Boleta,20/12/2019 11:23:27,5.0,3720.0,195.0,Não
806,SE CON MEN JAN/20 - Preço Fixo,Balcão,20/12/2019 11:21:48,1.0,744.0,194.5,Não
807,SE CON MEN JAN/20 - Preço Fixo,Boleta,20/12/2019 11:10:43,4.0,2976.0,195.0,Não
808,SE CON MEN JAN/20 - Preço Fixo,Balcão,20/12/2019 11:06:25,3.0,2232.0,195.5,Não
809,SE CON MEN MAR/20 - Preço Fixo,Boleta,20/12/2019 11:02:54,5.0,3720.0,189.0,Não
810,SE CON MEN FEV/20 - Preço Fixo,Balcão,20/12/2019 11:01:12,1.0,696.0,192.0,Não
811,SE CON MEN JAN/20 - Preço Fixo,Balcão,20/12/2019 11:00:32,2.0,1488.0,195.5,Não
812,SE CON MEN FEV/20 - Preço Fixo,Balcão,20/12/2019 11:00:06,1.0,696.0,192.0,Não
813,SE CON MEN JAN/20 - Preço Fixo,Balcão,20/12/2019 10:59:01,2.0,1488.0,195.0,Não
814,SE CON MEN JAN/20 - Preço Fixo,Balcão,20/12/2019 10:59:02,1.3,967.2,195.99,Não
815,SE CON MEN JAN/20 - Preço Fixo,Balcão,20/12/2019 10:59:02,3.0,2232.0,195.0,Não
816,SE CON MEN JAN/20 - Preço Fixo,Balcão,20/12/2019 10:59:02,1.0,744.0,195.5,Não
817,SE CON MEN JAN/20 - Preço Fixo,Boleta,20/12/2019 10:55:38,2.2,1636.8,195.0,Não
818,SE CON MEN JAN/20 - Preço Fixo,Balcão,20/12/2019 10:47:17,1.0,744.0,194.0,Não
819,SE CON MEN MAR/20 - Preço Fixo,Boleta,20/12/2019 10:44:28,2.5,1860.0,191.0,Não
820,SE CON MEN JAN/20 - Preço Fixo,Balcão,20/12/2019 10:44:16,1.0,744.0,194.0,Não
821,SE CON MEN JAN/20 - Preço Fixo,Boleta,20/12/2019 10:32:40,1.0,744.0,195.0,Não
822,SE CON MEN JAN/20 - Preço Fixo,Balcão,20/12/2019 10:27:13,2.0,1488.0,194.0,Não
823,SE CON MEN JAN/20 - Preço Fixo,Balcão,20/12/2019 10:26:18,1.0,744.0,195.5,Não
824,SE CON MEN FEV/20 - Preço Fixo,Boleta,20/12/2019 10:20:36,4.0,2784.0,194.0,Não
825,SE CON MEN FEV/20 - Preço Fixo,Boleta,20/12/2019 10:18:31,6.0,4176.0,194.0,Não
826,SE CON MEN MAR/20 - Preço Fixo,Boleta,20/12/2019 10:15:16,12.0,8928.0,190.0,Não
827,SE CON MEN MAR/20 - Preço Fixo,Balcão,20/12/2019 10:05:43,3.0,2232.0,190.0,Não
828,SE CON MEN JAN/20 - Preço Fixo,Balcão,20/12/2019 10:04:45,1.0,744.0,196.0,Não
829,SE CON MEN JAN/20 - Preço Fixo,Balcão,20/12/2019 09:34:31,1.0,744.0,191.0,Não
830,SE CON MEN JAN/20 - Preço Fixo,Balcão,20/12/2019 09:19:54,1.0,744.0,190.0,Não
831,SE CON MEN JAN/20 - Preço Fixo,Balcão,20/12/2019 09:14:03,1.0,744.0,190.0,Não
832,SE CON MEN FEV/20 - Preço Fixo,Balcão,19/12/2019 17:51:22,1.0,696.0,190.0,Não
833,SE CON MEN JAN/20 - Preço Fixo,Balcão,19/12/2019 17:50:18,1.0,744.0,190.0,Não
834,SE CON MEN FEV/20 - Preço Fixo,Balcão,19/12/2019 17:45:09,1.0,696.0,189.5,Não
835,SE CON MEN JAN/20 - Preço Fixo,Balcão,19/12/2019 17:43:21,2.0,1488.0,189.1,Não
836,SE CON MEN MAR/20 - Preço Fixo,Boleta,19/12/2019 17:35:52,3.0,2232.0,187.5,Não
837,SE CON MEN FEV/20 - Preço Fixo,Boleta,19/12/2019 17:30:02,3.0,2088.0,190.0,Não
838,SE CON MEN FEV/20 - Preço Fixo,Boleta,19/12/2019 17:29:27,2.0,1392.0,190.0,Não
839,SE CON MEN JAN/20 - Preço Fixo,Boleta,19/12/2019 17:28:42,3.0,2232.0,187.5,Não
840,SE CON MEN MAR/20 - Preço Fixo,Boleta,19/12/2019 17:28:38,5.0,3720.0,188.0,Não
841,SE CON MEN JAN/20 - Preço Fixo,Balcão,19/12/2019 17:28:28,2.0,1488.0,189.5,Não
842,SE CON MEN JAN/20 - Preço Fixo,Boleta,19/12/2019 17:25:56,4.0,2976.0,188.0,Não
843,SE CON MEN DEZ/19 - Preço Fixo,Balcão,19/12/2019 17:24:48,5.0,3720.0,209.0,Não
844,SE CON MEN JAN/20 - Preço Fixo,Balcão,19/12/2019 17:24:17,3.0,2232.0,189.5,Não
845,SE CON MEN MAR/20 - Preço Fixo,Boleta,19/12/2019 17:23:54,1.0,744.0,189.0,Não
846,SE CON MEN JAN/20 - Preço Fixo,Boleta,19/12/2019 17:20:57,5.0,3720.0,190.0,Não
847,SE CON MEN FEV/20 - Preço Fixo,Balcão,19/12/2019 17:20:01,3.0,2088.0,190.0,Não
848,SE CON MEN JAN/20 - Preço Fixo,Balcão,19/12/2019 17:19:37,1.0,744.0,189.0,Não
849,SE CON MEN JAN/20 - Preço Fixo,Balcão,19/12/2019 17:16:07,3.0,2232.0,189.0,Não
850,SE CON MEN JAN/20 - Preço Fixo,Balcão,19/12/2019 17:16:06,2.0,1488.0,189.5,Não
851,SE CON MEN JAN/20 - Preço Fixo,Balcão,19/12/2019 16:52:52,3.4,2529.6,190.5,Não
852,SE CON MEN JAN/20 - Preço Fixo,Boleta,19/12/2019 16:46:49,3.5,2604.0,192.0,Não
853,SE CON MEN JAN/20 - Preço Fixo,Balcão,19/12/2019 16:45:09,1.0,744.0,190.0,Não
854,SE CON MEN JAN/20 - Preço Fixo,Balcão,19/12/2019 16:39:46,1.5,1116.0,192.0,Não
855,SE CON MEN JAN/20 - Preço Fixo,Boleta,19/12/2019 15:32:43,2.0,1488.0,191.0,Não
856,SE CON MEN JAN/20 - Preço Fixo,Boleta,19/12/2019 16:30:56,4.0,2976.0,189.8,Não
857,SE CON MEN MAR/20 - Preço Fixo,Balcão,19/12/2019 16:30:42,2.0,1488.0,189.0,Não
858,SE CON MEN JAN/20 - Preço Fixo,Balcão,19/12/2019 16:30:29,1.0,744.0,188.5,Não
859,SE CON MEN JAN/20 - Preço Fixo,Balcão,19/12/2019 16:30:21,1.0,744.0,191.0,Não
860,SE CON MEN JAN/20 - Preço Fixo,Balcão,19/12/2019 16:28:56,3.0,2232.0,190.3,Não
861,SE CON MEN JAN/20 - Preço Fixo,Balcão,19/12/2019 16:28:55,1.0,744.0,190.31,Não
862,SE CON MEN JAN/20 - Preço Fixo,Balcão,19/12/2019 16:27:19,1.5,1116.0,192.0,Não
863,SE CON MEN JAN/20 - Preço Fixo,Balcão,19/12/2019 16:25:55,2.0,1488.0,191.0,Não
864,SE CON MEN JAN/20 - Preço Fixo,Balcão,19/12/2019 16:25:55,0.5,372.0,192.0,Não
865,SE CON MEN FEV/20 - Preço Fixo,Balcão,19/12/2019 16:23:13,3.0,2088.0,190.0,Não
866,SE CON MEN FEV/20 - Preço Fixo,Balcão,19/12/2019 16:13:14,0.4,278.4,191.0,Não
867,SE CON MEN MAR/20 - Preço Fixo,Balcão,19/12/2019 16:10:02,2.8,2083.2,186.0,Não
868,SE CON MEN JAN/20 - Preço Fixo,Boleta,19/12/2019 16:06:00,1.0,744.0,191.0,Não
869,SE CON MEN FEV/20 - Preço Fixo,Balcão,19/12/2019 16:03:19,0.6,417.6,190.5,Não
870,SE CON MEN FEV/20 - Preço Fixo,Balcão,19/12/2019 16:02:56,3.0,2088.0,189.5,Não
871,SE CON MEN FEV/20 - Preço Fixo,Balcão,19/12/2019 16:02:55,1.0,696.0,190.0,Não
872,SE CON MEN JAN/20 - Preço Fixo,Boleta,19/12/2019 16:01:45,1.0,744.0,189.5,Não
873,SE CON MEN DEZ/19 - Preço Fixo,Boleta,19/12/2019 16:00:15,3.0,2232.0,210.0,Não
874,SE CON MEN FEV/20 - Preço Fixo,Balcão,19/12/2019 15:58:59,2.0,1392.0,191.0,Não
875,SE CON MEN FEV/20 - Preço Fixo,Balcão,19/12/2019 15:58:48,1.0,696.0,191.0,Não
876,SE CON MEN FEV/20 - Preço Fixo,Balcão,19/12/2019 15:58:48,1.0,696.0,191.0,Não
877,SE CON MEN JAN/20 - Preço Fixo,Balcão,19/12/2019 15:58:48,2.0,1488.0,192.0,Não
878,SE CON MEN FEV/20 - Preço Fixo,Balcão,19/12/2019 15:56:30,2.0,1392.0,191.0,Não
879,SE CON MEN FEV/20 - Preço Fixo,Balcão,19/12/2019 15:56:30,3.0,2088.0,191.0,Não
880,SE CON MEN FEV/20 - Preço Fixo,Balcão,19/12/2019 15:56:29,2.0,1392.0,192.0,Não
881,SE CON MEN JAN/20 - Preço Fixo,Balcão,19/12/2019 15:55:54,1.0,744.0,189.0,Não
882,SE CON MEN JAN/20 - Preço Fixo,Balcão,19/12/2019 15:55:54,1.0,744.0,190.0,Não
883,SE CON MEN FEV/20 - Preço Fixo,Balcão,19/12/2019 15:54:39,2.0,1392.0,192.0,Não
884,SE CON MEN FEV/20 - Preço Fixo,Balcão,19/12/2019 15:53:54,2.0,1392.0,191.0,Não
885,SE CON MEN JAN/20 - Preço Fixo,Balcão,19/12/2019 15:48:41,1.0,744.0,192.5,Não
886,SE CON MEN JAN/20 - Preço Fixo,Balcão,19/12/2019 15:48:31,1.0,744.0,189.0,Não
887,SE CON MEN JAN/20 - Preço Fixo,Balcão,19/12/2019 15:48:31,1.0,744.0,192.0,Não
888,SE CON MEN JAN/20 - Preço Fixo,Balcão,19/12/2019 15:47:11,5.0,3720.0,193.5,Não
889,SE CON MEN FEV/20 - Preço Fixo,Balcão,19/12/2019 15:46:28,1.0,696.0,192.0,Não
890,SE CON MEN FEV/20 - Preço Fixo,Balcão,19/12/2019 15:45:48,2.0,1392.0,193.0,Não
891,SE CON MEN FEV/20 - Preço Fixo,Balcão,19/12/2019 15:44:14,1.0,696.0,193.0,Não
892,SE CON MEN JAN/20 - Preço Fixo,Balcão,19/12/2019 15:34:53,2.9,2157.6,194.0,Não
893,SE CON MEN JAN/20 - Preço Fixo,Balcão,19/12/2019 15:34:41,0.1,74.4,194.0,Não
894,SE CON MEN FEV/20 - Preço Fixo,Balcão,19/12/2019 15:31:36,1.0,696.0,194.0,Não
895,SE CON MEN JAN/20 - Preço Fixo,Balcão,19/12/2019 15:31:22,2.0,1488.0,195.0,Não
896,SE CON MEN JAN/20 - Preço Fixo,Balcão,19/12/2019 14:26:03,1.0,744.0,196.0,Não
897,SE CON MEN DEZ/19 - Preço Fixo,Boleta,19/12/2019 13:57:00,5.0,3720.0,210.0,Não
898,SE CON MEN FEV/20 - Preço Fixo,Boleta,19/12/2019 11:31:13,3.0,2088.0,195.0,Não
899,SE CON MEN JAN/20 - Preço Fixo,Balcão,19/12/2019 11:21:16,1.0,744.0,194.0,Não
900,SE CON MEN JAN/20 - Preço Fixo,Boleta,19/12/2019 11:04:52,5.0,3720.0,196.0,Não
901,SE CON MEN JAN/20 - Preço Fixo,Balcão,19/12/2019 11:04:31,5.0,3720.0,195.0,Não
902,SE CON MEN DEZ/19 - Preço Fixo,Boleta,19/12/2019 11:01:34,7.0,5208.0,210.0,Não
903,SE CON MEN JAN/20 - Preço Fixo,Boleta,19/12/2019 09:50:53,2.0,1488.0,194.0,Não
904,SE CON MEN JAN/20 - Preço Fixo,Balcão,19/12/2019 09:48:19,2.0,1488.0,194.0,Não
905,SE CON MEN JAN/20 - Preço Fixo,Balcão,19/12/2019 09:46:41,2.0,1488.0,196.0,Não
906,SE CON MEN JAN/20 - Preço Fixo,Balcão,19/12/2019 09:29:31,1.0,744.0,193.0,Não
907,SE CON MEN JAN/20 - Preço Fixo,Boleta,18/12/2019 18:11:57,5.0,3720.0,194.0,Não
908,SE CON MEN MAR/20 - Preço Fixo,Boleta,18/12/2019 17:49:33,7.0,5208.0,190.0,Não
909,SE CON MEN FEV/20 - Preço Fixo,Boleta,18/12/2019 17:48:51,5.0,3480.0,193.0,Não
910,SE CON MEN MAR/20 - Preço Fixo,Balcão,18/12/2019 17:40:47,3.0,2232.0,190.0,Não
911,SE CON MEN MAR/20 - Preço Fixo,Balcão,18/12/2019 17:38:18,2.0,1488.0,190.0,Não
912,SE CON MEN JAN/20 - Preço Fixo,Balcão,18/12/2019 17:26:56,1.0,744.0,193.0,Não
