,Produto,Tipo Contrato,Data/Hora,MWm,MWh,Preço (R$),Cancelado
532,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,28/11/2019 09:48:11,1.0,2184.0,182.0,Não
533,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,28/11/2019 09:45:29,5.0,10920.0,170.0,Não
534,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,28/11/2019 09:12:16,3.0,6552.0,175.0,Não
535,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,28/11/2019 09:04:15,1.8,3931.2,175.0,Não
536,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,27/11/2019 17:13:43,10.0,21840.0,186.0,Não
537,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,27/11/2019 17:13:11,3.0,6552.0,186.0,Não
538,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,27/11/2019 17:11:56,3.0,6552.0,172.5,Não
539,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,27/11/2019 16:56:28,1.0,2184.0,186.6,Não
540,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,27/11/2019 16:48:37,1.0,2184.0,187.5,Não
541,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,27/11/2019 16:47:51,3.0,6552.0,186.5,Não
542,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,27/11/2019 16:30:43,1.1,2402.4,188.0,Não
543,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,27/11/2019 16:30:03,1.9,4149.6,188.0,Não
544,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,27/11/2019 16:18:43,5.0,10920.0,188.1,Não
545,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,27/11/2019 16:18:43,1.0,2184.0,188.5,Não
546,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,27/11/2019 16:18:43,1.0,2184.0,188.5,Não
547,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,27/11/2019 16:18:22,1.0,2184.0,189.0,Não
548,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,27/11/2019 16:18:18,0.8,1747.2,189.0,Não
549,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,27/11/2019 16:18:13,0.5,1092.0,190.0,Não
550,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,27/11/2019 16:18:02,0.6,1310.4,188.0,Não
551,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,27/11/2019 16:07:58,2.0,4368.0,189.0,Não
552,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,27/11/2019 15:54:30,5.0,10920.0,173.5,Não
553,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,27/11/2019 15:49:54,1.0,2184.0,189.5,Não
554,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,27/11/2019 15:43:08,3.0,6552.0,191.0,Não
555,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,27/11/2019 15:31:48,5.0,10920.0,190.0,Não
556,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,27/11/2019 15:24:27,3.0,6552.0,190.0,Não
557,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,27/11/2019 15:19:34,1.0,2184.0,191.0,Não
558,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,27/11/2019 15:11:28,3.0,6552.0,189.0,Não
559,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,27/11/2019 14:44:40,1.0,2184.0,190.0,Não
560,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Balcão,27/11/2019 12:24:47,2.0,4368.0,174.0,Não
561,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,27/11/2019 11:52:23,10.0,21840.0,190.0,Não
562,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,27/11/2019 11:50:12,1.0,2184.0,190.0,Não
563,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,27/11/2019 10:49:52,0.2,436.8,188.0,Não
564,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,27/11/2019 10:42:52,0.3,655.2,188.0,Não
565,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Balcão,27/11/2019 10:42:50,5.0,10920.0,172.5,Não
566,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,27/11/2019 10:37:30,1.0,2184.0,190.0,Não
567,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,27/11/2019 10:28:26,1.0,2184.0,191.0,Não
568,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,27/11/2019 10:27:00,1.0,2184.0,192.0,Não
569,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,27/11/2019 09:53:17,7.0,15288.0,173.0,Não
570,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,27/11/2019 09:44:09,3.0,6552.0,173.5,Não
571,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,27/11/2019 09:34:39,1.0,2184.0,171.5,Não
572,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,27/11/2019 09:26:15,5.0,10920.0,174.0,Não
573,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,26/11/2019 18:29:50,5.0,10920.0,174.0,Não
574,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,26/11/2019 18:12:08,2.0,4368.0,177.0,Não
575,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,26/11/2019 18:09:44,10.0,21840.0,176.0,Não
576,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,26/11/2019 18:09:13,3.82,8352.0,174.0,Não
577,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,26/11/2019 17:53:22,2.0,4368.0,176.0,Não
578,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Balcão,26/11/2019 17:58:31,1.0,2184.0,173.0,Não
579,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,26/11/2019 17:42:18,1.0,2184.0,175.0,Não
580,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,26/11/2019 17:08:56,3.0,6552.0,175.0,Não
581,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,26/11/2019 17:11:41,3.0,6552.0,176.0,Não
582,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,26/11/2019 17:06:48,2.0,4368.0,202.0,Não
583,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,26/11/2019 17:06:32,1.0,2184.0,204.0,Não
584,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,26/11/2019 17:06:18,1.0,2184.0,201.5,Não
585,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,26/11/2019 17:05:47,2.0,4368.0,201.0,Não
586,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,26/11/2019 17:05:28,3.0,6552.0,201.0,Não
587,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,26/11/2019 16:37:10,2.0,4368.0,200.0,Não
588,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,26/11/2019 16:31:51,1.0,2184.0,200.0,Não
589,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,26/11/2019 16:12:23,2.0,4368.0,175.0,Não
590,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,26/11/2019 16:11:38,2.0,4368.0,200.0,Não
591,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,26/11/2019 16:04:13,5.8,12667.2,174.0,Não
592,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,26/11/2019 15:45:11,3.0,6552.0,200.0,Não
593,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Balcão,26/11/2019 15:41:09,5.0,10920.0,174.0,Não
594,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,26/11/2019 15:28:49,2.0,4368.0,200.0,Não
595,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,26/11/2019 15:26:26,5.0,10920.0,174.0,Não
596,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Balcão,26/11/2019 15:14:44,1.0,2184.0,174.0,Não
597,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,26/11/2019 15:02:58,2.0,4368.0,201.0,Não
598,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,26/11/2019 14:52:58,2.0,4368.0,199.0,Não
599,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,26/11/2019 14:51:08,5.0,10920.0,175.0,Não
600,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,26/11/2019 14:44:10,1.0,2184.0,200.9,Não
601,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,26/11/2019 14:43:48,1.0,2184.0,201.0,Não
602,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,26/11/2019 10:51:53,3.0,6552.0,202.0,Não
603,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,26/11/2019 10:50:23,2.0,4368.0,200.0,Não
604,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,26/11/2019 10:50:12,5.0,10920.0,175.0,Não
605,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Balcão,26/11/2019 10:25:47,2.0,4368.0,175.0,Não
606,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Balcão,26/11/2019 10:25:47,1.0,2184.0,174.0,Não
607,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,26/11/2019 10:15:12,2.0,4368.0,202.0,Não
608,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,26/11/2019 10:01:13,1.0,2184.0,202.0,Não
609,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,26/11/2019 09:47:20,2.0,4368.0,199.0,Não
610,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,25/11/2019 18:32:42,2.0,4368.0,204.0,Não
611,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,25/11/2019 18:04:33,2.0,4368.0,205.0,Não
612,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,25/11/2019 17:41:32,1.0,2184.0,204.3,Não
613,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Balcão,25/11/2019 17:39:12,1.0,2184.0,174.5,Não
614,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,25/11/2019 17:35:57,3.0,6552.0,176.0,Não
615,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Balcão,25/11/2019 17:32:39,3.0,6552.0,175.0,Não
616,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Balcão,25/11/2019 17:01:06,0.5,1092.0,175.0,Não
617,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Balcão,25/11/2019 17:00:38,1.0,2184.0,175.0,Não
618,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Balcão,25/11/2019 17:00:38,3.0,6552.0,175.0,Não
619,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,25/11/2019 16:43:42,2.0,4368.0,205.0,Não
620,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Balcão,25/11/2019 16:15:16,2.0,4368.0,176.0,Não
621,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,25/11/2019 15:45:42,3.0,6552.0,205.0,Não
622,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,25/11/2019 15:24:15,5.0,10920.0,204.0,Não
623,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,25/11/2019 15:21:02,1.0,2184.0,205.0,Não
624,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,25/11/2019 15:20:53,5.0,10920.0,206.0,Não
625,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,25/11/2019 14:58:10,0.5,1092.0,164.0,Não
626,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Balcão,25/11/2019 12:21:19,1.0,2184.0,176.0,Não
627,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,22/11/2019 15:20:11,0.3,655.2,215.0,Não
628,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,22/11/2019 15:18:29,0.7,1528.8,215.0,Não
629,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,20/11/2019 16:37:35,5.0,10920.0,207.0,Não
630,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,20/11/2019 10:11:26,2.0,4368.0,180.0,Não
631,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,19/11/2019 18:18:56,2.0,4368.0,180.0,Sim
632,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,19/11/2019 18:10:00,3.0,6552.0,177.0,Não
633,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,19/11/2019 18:09:01,3.0,6552.0,210.0,Não
634,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,19/11/2019 18:02:34,3.0,6552.0,180.0,Não
635,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,19/11/2019 18:02:07,3.0,6552.0,210.0,Não
636,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,19/11/2019 17:54:25,2.0,4368.0,212.0,Não
637,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,19/11/2019 17:24:18,2.0,4368.0,177.0,Não
638,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,19/11/2019 17:17:34,4.0,8736.0,180.0,Não
639,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,19/11/2019 17:16:49,4.0,8736.0,210.0,Não
640,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Balcão,19/11/2019 16:03:01,1.0,2184.0,178.0,Não
641,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Balcão,19/11/2019 16:03:01,2.0,4368.0,177.0,Não
642,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,19/11/2019 15:49:20,1.0,2184.0,210.0,Não
643,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,19/11/2019 15:33:08,2.0,4368.0,178.0,Não
644,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Balcão,19/11/2019 15:19:48,1.0,2184.0,177.0,Não
645,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,19/11/2019 14:08:46,1.0,2184.0,177.0,Não
646,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Balcão,19/11/2019 14:06:26,1.0,2184.0,175.0,Não
647,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,19/11/2019 13:12:58,1.0,2184.0,207.0,Não
648,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,19/11/2019 10:44:24,0.5,1092.0,208.0,Não
649,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,19/11/2019 10:37:41,1.0,2184.0,209.0,Não
650,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,19/11/2019 10:05:28,3.0,6552.0,207.0,Não
651,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,19/11/2019 10:04:28,2.0,4368.0,174.0,Não
652,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,19/11/2019 10:02:01,1.0,2184.0,175.0,Não
653,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,19/11/2019 09:57:36,2.0,4368.0,207.5,Não
654,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,19/11/2019 09:55:51,3.0,6552.0,206.0,Não
655,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,19/11/2019 09:54:11,1.0,2184.0,207.0,Não
656,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,19/11/2019 09:52:12,1.0,2184.0,206.0,Não
657,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,19/11/2019 09:47:01,3.0,6552.0,206.5,Não
658,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,19/11/2019 09:41:09,1.0,2184.0,205.0,Não
659,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,18/11/2019 16:38:46,1.0,2184.0,215.0,Não
660,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,18/11/2019 16:35:51,1.06,2306.304,186.0,Não
661,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Balcão,18/11/2019 16:31:20,1.0,2184.0,178.0,Não
662,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Balcão,18/11/2019 15:16:19,2.0,4368.0,177.0,Não
663,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,18/11/2019 15:14:10,3.0,6552.0,211.0,Não
664,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,18/11/2019 12:18:23,1.0,2184.0,212.0,Não
665,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,18/11/2019 11:28:21,0.3,655.2,211.5,Não
666,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,18/11/2019 10:31:24,2.0,4368.0,179.0,Não
667,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,18/11/2019 09:36:07,5.0,10920.0,215.0,Não
668,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,18/11/2019 09:17:02,1.0,2184.0,215.0,Não
669,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,14/11/2019 20:29:42,5.5,12012.0,227.0,Não
670,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,14/11/2019 17:59:55,1.0,2184.0,228.8,Não
671,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,14/11/2019 16:07:35,3.0,6552.0,228.0,Não
672,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,14/11/2019 15:26:19,2.0,4368.0,229.0,Não
673,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,14/11/2019 14:52:02,5.0,10920.0,229.0,Não
674,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,14/11/2019 14:35:38,3.0,6552.0,186.0,Não
675,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,14/11/2019 14:40:38,3.0,6552.0,187.0,Não
676,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,14/11/2019 11:39:12,1.0,2184.0,186.0,Não
677,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,14/11/2019 11:33:35,1.0,2184.0,232.0,Não
678,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,14/11/2019 11:13:20,10.0,21840.0,226.0,Não
679,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,13/11/2019 17:41:26,1.0,2184.0,187.0,Não
680,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,13/11/2019 17:18:49,2.0,4368.0,225.0,Não
681,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Balcão,13/11/2019 16:48:59,1.0,2184.0,185.0,Não
682,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,13/11/2019 16:45:53,2.0,4368.0,229.0,Não
683,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,13/11/2019 16:40:48,2.0,4368.0,229.0,Não
684,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,13/11/2019 16:36:53,1.0,2184.0,225.0,Não
685,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,13/11/2019 16:35:55,1.0,2184.0,186.0,Não
686,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,13/11/2019 16:34:18,0.3,655.2,227.0,Não
687,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,13/11/2019 16:34:07,1.0,2184.0,229.0,Não
688,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,13/11/2019 16:34:07,0.9,1965.6,227.0,Não
689,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,13/11/2019 16:32:42,0.8,1747.2,227.0,Não
690,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,13/11/2019 16:32:36,2.0,4368.0,227.0,Não
691,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,13/11/2019 16:32:20,2.0,4368.0,225.5,Não
692,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,13/11/2019 15:27:16,1.8,3931.2,224.99,Não
693,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,13/11/2019 16:27:01,1.0,2184.0,226.0,Não
694,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,13/11/2019 16:23:38,1.0,2184.0,225.0,Não
695,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,13/11/2019 16:23:38,3.6,7862.4,225.0,Não
696,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,13/11/2019 16:23:37,0.7,1528.8,224.99,Não
697,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,13/11/2019 16:20:54,1.0,2184.0,225.0,Não
698,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Balcão,13/11/2019 16:00:16,2.0,4368.0,185.0,Não
699,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,13/11/2019 16:00:02,10.0,21840.0,220.0,Não
700,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Balcão,13/11/2019 15:59:41,1.0,2184.0,188.0,Não
701,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Balcão,13/11/2019 15:59:25,5.0,10920.0,185.0,Não
702,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Balcão,13/11/2019 15:59:25,1.0,2184.0,186.0,Não
703,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,13/11/2019 13:28:51,1.0,2184.0,224.0,Não
704,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,13/11/2019 13:28:51,1.0,2184.0,225.0,Não
705,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,13/11/2019 12:14:11,5.0,10920.0,192.0,Não
706,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,13/11/2019 11:53:38,0.9,1965.6,225.0,Não
707,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,13/11/2019 11:49:04,0.1,218.4,225.0,Não
708,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,13/11/2019 10:54:36,10.0,21840.0,185.0,Não
709,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,13/11/2019 10:53:55,10.0,21840.0,220.0,Não
710,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,13/11/2019 10:06:39,1.0,2184.0,227.0,Não
711,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,13/11/2019 09:40:08,2.0,4368.0,230.0,Não
712,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,13/11/2019 09:29:02,2.0,4368.0,229.0,Não
713,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,13/11/2019 09:27:03,1.0,2184.0,227.0,Não
714,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,12/11/2019 17:31:49,4.0,8736.0,230.0,Não
715,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,12/11/2019 17:39:30,3.0,6552.0,231.0,Não
716,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,12/11/2019 17:22:05,3.0,6552.0,191.0,Não
717,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,12/11/2019 14:31:38,0.4,873.6,230.0,Não
718,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,12/11/2019 14:11:50,0.2,436.8,230.0,Não
719,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,12/11/2019 14:11:13,0.1,218.4,235.0,Não
720,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,12/11/2019 13:41:46,1.2,2620.8,234.0,Não
721,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,12/11/2019 12:32:26,5.0,10920.0,230.0,Não
722,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,12/11/2019 11:51:19,1.0,2184.0,191.5,Não
723,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Balcão,12/11/2019 11:41:59,0.2,436.8,192.0,Não
724,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,12/11/2019 11:24:46,5.0,10920.0,192.0,Não
725,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,12/11/2019 11:02:29,1.0,2184.0,234.0,Não
726,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,12/11/2019 10:57:33,1.0,2184.0,230.0,Não
727,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,12/11/2019 10:38:38,2.9,6333.6,233.5,Não
728,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,12/11/2019 10:37:01,0.1,218.4,235.0,Não
729,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,12/11/2019 10:36:44,1.9,4149.6,235.0,Não
730,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,12/11/2019 10:13:17,5.0,10920.0,196.0,Não
731,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,12/11/2019 10:12:29,5.0,10920.0,237.0,Não
732,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,12/11/2019 10:00:50,1.0,2184.0,232.5,Não
733,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,12/11/2019 09:42:55,2.5,5460.0,237.0,Não
734,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,12/11/2019 09:42:25,2.5,5460.0,235.0,Não
735,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,12/11/2019 09:42:11,0.1,218.4,237.0,Não
736,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,12/11/2019 09:41:42,0.9,1965.6,237.0,Não
737,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,12/11/2019 09:39:10,2.0,4368.0,233.5,Não
738,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Balcão,12/11/2019 09:36:08,0.3,655.2,194.0,Não
739,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,12/11/2019 09:33:35,2.0,4368.0,232.5,Sim
740,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Balcão,11/11/2019 17:49:25,5.0,10920.0,190.0,Não
741,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,11/11/2019 17:33:00,2.0,4368.0,226.0,Não
742,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,11/11/2019 17:32:30,2.0,4368.0,226.0,Não
743,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,11/11/2019 17:31:22,1.0,2184.0,226.0,Não
744,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,11/11/2019 17:06:16,1.0,2184.0,225.0,Não
745,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,11/11/2019 17:04:35,3.5,7644.0,226.0,Não
746,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,11/11/2019 16:59:28,1.0,2184.0,224.0,Não
747,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Balcão,11/11/2019 16:59:09,1.0,2184.0,224.6,Não
748,SE CON TRI ABR/20 JUN/20 - Preço Fixo,Boleta,11/11/2019 17:01:32,7.0,15288.0,190.5,Não
749,SE CON TRI JAN/20 MAR/20 - Preço Fixo,Boleta,11/11/2019 16:49:47,6.0,13104.0,224.5,Não
